click_id,id,timestamp,type,campaign,banner,content_unit,network,browser,operating_system,country,state,city
5158,"7,02765949241859E+018",1636254483,DYNAMIC,4818522,14819804,4480802,408,11,12,1,10,40515
5159,"7,02765950100898E+018",1636254485,DYNAMIC,4651708,14715268,3985955,268,11,17,1,10,95738
5160,"7,02765951818826E+018",1636254489,DYNAMIC,4835946,14886915,4295812,3336,11,12,5,5664,58917
5161,"7,02765952678147E+018",1636254491,CLICK_COMMAND,4704373,14586212,3849549,268,11,5,1,7,1712
5162,"7,02765953107998E+018",1636254492,DYNAMIC,4520830,14056288,4662599,42,11,12,1,9,1702
5163,"7,02765953537239E+018",1636254493,DYNAMIC,4713977,14764130,4603454,268,8,5,246,871,55083
5164,"7,02765956973147E+018",1636254501,DYNAMIC,4732386,14603250,4670681,3506,11,12,1,10,1769
5165,"7,02765956974858E+018",1636254501,SUBREQUEST_PARENT,1907433,14055869,3769575,42,0,0,2,51,1703
5166,"7,0276595869101E+018",1636254505,DYNAMIC,4762669,14745650,4694473,3137,11,12,2,51,1703
5167,"7,02765962557673E+018",1636254514,DYNAMIC,3619838,13603022,3769567,42,0,12,1,13,694946
5168,"7,02765966421997E+018",1636254523,CLICK_COMMAND,3485247,10752058,4117394,250,10,10,7,2582,81260
5169,"7,02765967280741E+018",1636254525,DYNAMIC,3754327,14457452,4527964,71,11,12,1,10,1710
5170,"7,0276596942829E+018",1636254530,DYNAMIC,4799702,14770779,4291409,408,0,14,1,9,1762
5171,"7,02765973295294E+018",1636254540,DYNAMIC,2500927,8235055,4577013,42,11,12,1,2,698976
5172,"7,02765973723428E+018",1636254540,DYNAMIC,4773337,14785378,4665925,7172,11,12,2,51,952576
5173,"7,02765977588754E+018",1636254549,DYNAMIC,4814129,14807324,3769544,42,6,17,1,6,11322
5174,"7,02765978448587E+018",1636254551,CLICK_COMMAND,4849311,14927437,4630638,3334,0,14,1,10,1769
5175,"7,02765980165748E+018",1636254555,DYNAMIC,4822048,14914514,4698786,268,8,5,7,5459,82796
5176,"7,02765984031284E+018",1636254564,CLICK_COMMAND,4734767,14743249,4376848,268,8,14,1,7,38286
5177,"7,02765984032496E+018",1636254564,DYNAMIC,3973939,13603176,3769568,42,0,12,1,8,1758
5178,"7,02765986608271E+018",1636254570,CLICK_COMMAND,4718294,14565817,4584227,3334,11,12,1,1,42492
5179,"7,02765987038462E+018",1636254571,CLICK_COMMAND,4718294,14565817,4584227,3334,11,12,1,1,89129
5180,"7,0276599133259E+018",1636254581,CLICK_COMMAND,4718294,14565817,4584227,3334,11,12,1,10,10200
5181,"7,02765991762625E+018",1636254582,DYNAMIC,4803918,14783593,3830755,42,6,10,1,7,38286
5182,"7,02765998204689E+018",1636254597,CLICK_COMMAND,4823136,14918818,3939649,268,8,14,1,2,35187
5183,"7,02765999922971E+018",1636254601,CLICK_COMMAND,1497732,5088675,3397658,6,0,6,NULL,NULL,NULL
5184,"7,027660033588E+018",1636254609,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
5185,"7,02766006365592E+018",1636254616,CLICK_COMMAND,4590953,14925711,4673965,3334,11,6,1,1,40563
5186,"7,02766007223917E+018",1636254618,DYNAMIC,4795957,14758446,4491841,408,11,12,1,10,40123
5187,"7,02766009371551E+018",1636254623,DYNAMIC,4818456,14819565,3425368,408,11,12,1,2,94103
5188,"7,02766010230381E+018",1636254625,DYNAMIC,4718183,14555331,4634193,268,11,6,7,2582,81722
5189,"7,02766011518996E+018",1636254628,DYNAMIC,4823637,14851317,4699589,270,30,12,61,483,49497
5190,"7,02766011519396E+018",1636254628,DYNAMIC,4814134,14807330,3830756,42,8,5,1,10,1769
5191,"7,0276601495552E+018",1636254636,CLICK_COMMAND,4718294,14565817,4584227,3334,11,12,1,10,35430
5192,"7,02766015384519E+018",1636254637,CLICK_COMMAND,4718294,14565817,4584227,3334,11,12,1,2,206432
5193,"7,02766017531983E+018",1636254642,DYNAMIC,4520815,14060294,4662598,42,0,12,68,598,208151
5194,"7,0276602010933E+018",1636254648,DYNAMIC,4520830,14060300,4662598,42,11,12,1,10,207057
5195,"7,02766020538322E+018",1636254649,CLICK_COMMAND,4064435,12218894,4522547,3334,8,14,1,9,1022565
5196,"7,02766022685924E+018",1636254654,CLICK_COMMAND,4713978,14854828,4690250,268,11,12,246,780,54171
5197,"7,02766022685943E+018",1636254654,DYNAMIC,4799702,14770779,4291409,408,11,12,1,2,3324
5198,"7,02766023544884E+018",1636254656,DYNAMIC,4668413,14440524,4650213,3637,8,14,7,2597,87021
5199,"7,02766024403826E+018",1636254658,DYNAMIC,4772323,14784064,4694998,268,8,14,1,13,96283
5200,"7,02766031705257E+018",1636254675,DYNAMIC,4834160,14873734,4386889,241,15,17,6,1809,65421
5201,"7,02766031707511E+018",1636254675,DYNAMIC,4848176,14924795,4524911,3509,11,12,173,1995,67482
5202,"7,02766032134826E+018",1636254676,DYNAMIC,4722454,14676300,4690248,268,8,14,5,5711,58835
5203,"7,02766032993918E+018",1636254678,CLICK_COMMAND,4722476,14655368,4376410,268,11,17,7,2597,87021
5204,"7,02766032994003E+018",1636254678,DYNAMIC,4746976,14760042,4369707,268,6,16,7,2597,87021
5205,"7,02766033423532E+018",1636254679,CLICK_COMMAND,4468178,14700452,4656108,3334,0,0,7,2597,87021
5206,"7,02766035141434E+018",1636254684,DYNAMIC,4799702,14770779,4291409,408,11,12,1,7,1712
5207,"7,02766035570878E+018",1636254684,CLICK_COMMAND,4050469,12187720,3881042,268,11,12,1,7,22751
5208,"7,02766036000558E+018",1636254686,CLICK_COMMAND,4726497,14796829,4642279,268,11,12,5,5672,868208
5209,"7,02766037288891E+018",1636254688,DYNAMIC,4781465,14717409,4352567,408,8,14,1,14,1023811
5210,"7,02766038147976E+018",1636254690,CLICK_COMMAND,4794160,14766444,3849549,268,11,17,246,831,54659
5211,"7,02766043301727E+018",1636254702,DYNAMIC,4799702,14767536,4291409,408,11,12,1,10,10200
5212,"7,02766046744923E+018",1636254710,DYNAMIC,4747014,14637578,4628455,3506,11,12,1,15,7612
5213,"7,02766049314675E+018",1636254716,CLICK_COMMAND,4722476,14655368,4376410,268,11,17,7,2597,87021
5214,"7,02766050603106E+018",1636254719,DYNAMIC,4839400,14903482,4386889,241,30,14,1,10,207057
5215,"7,02766050603165E+018",1636254719,DYNAMIC,4828568,14851174,4699571,270,11,12,176,2024,67915
5216,"7,02765796770579E+018",1636254128,CLICK_COMMAND,4784572,14786746,4599678,268,11,12,64,6269,952200
5217,"7,0276579677067E+018",1636254128,CLICK_COMMAND,3172164,9851033,4427400,3202,11,5,1,2,42476
5218,"7,02765796770762E+018",1636254128,DYNAMIC,4828762,14852083,4679391,2007,11,12,1,7,1712
5219,"7,02765798059154E+018",1636254131,CLICK_COMMAND,4828130,14860997,4599678,268,11,12,1,7,38286
5220,"7,02765799347566E+018",1636254134,DYNAMIC,4824484,14840628,4386889,241,8,5,129,1507,63117
5221,"7,02765799777396E+018",1636254135,DYNAMIC,4847412,14923074,4701112,270,11,12,1,12,207310
5222,"7,02765801495403E+018",1636254139,DYNAMIC,4848347,14925158,3769577,42,0,0,1,7,1712
5223,"7,02765801925326E+018",1636254140,DYNAMIC,4782285,14808973,4428161,1810,11,12,2,47,89035
5224,"7,02765802354141E+018",1636254141,DYNAMIC,4776926,14706075,4695183,270,11,12,96,6771,56069
5225,"7,02765802354161E+018",1636254141,DYNAMIC,4845068,14915664,4395088,3145,15,17,237,2697,88886
5226,"7,02765810943905E+018",1636254161,DYNAMIC,4799702,14770779,4291409,408,0,14,1,1,43331
5227,"7,02765818675541E+018",1636254179,DYNAMIC,4786352,14739458,4504725,42,0,12,1,1,1765
5228,"7,02765818675547E+018",1636254179,SUBREQUEST_PARENT,1907433,14050970,3769566,42,0,12,1,1,1765
5229,"7,02765819104435E+018",1636254180,CLICK_COMMAND,4722449,14665784,4690250,268,11,12,25,191,46125
5230,"7,02765820822723E+018",1636254184,CLICK_COMMAND,4704373,14586210,3849549,268,11,17,1,2,35187
5231,"7,02765823828892E+018",1636254191,DYNAMIC,4625919,14773158,4552109,71,0,12,1,10,207057
5232,"7,02765824687958E+018",1636254194,DYNAMIC,4818197,14819751,3557697,3145,11,12,1,15,1019457
5233,"7,02765827695143E+018",1636254201,DYNAMIC,3585396,10994314,3311577,111,8,5,1,3,89149
5234,"7,02765833277728E+018",1636254213,DYNAMIC,4818325,14819178,4386889,241,6,5,1,2,35187
5235,"7,02765833278803E+018",1636254213,DYNAMIC,4803538,14782804,3769573,42,11,12,1,1,93667
5236,"7,02765834569817E+018",1636254217,DYNAMIC,4834347,14874791,4698218,3506,8,14,1,10,1769
5237,"7,02765836284356E+018",1636254220,DYNAMIC,4849572,14929052,4386889,241,6,6,1,11,96016
5238,"7,02765837144707E+018",1636254222,CLICK_COMMAND,4779291,14731644,4695476,3334,11,12,1,10,10200
5239,"7,02765839720383E+018",1636254229,DYNAMIC,4808762,14798097,4386889,241,11,6,1,2,42476
5240,"7,02765840149912E+018",1636254229,DYNAMIC,4799576,14876789,4528675,71,11,17,1,10,619942
5241,"7,02765841008689E+018",1636254231,DYNAMIC,4849495,14928907,4386889,241,6,5,1,2,35187
5242,"7,02765845303755E+018",1636254241,DYNAMIC,4848347,14925158,3769573,42,0,12,1,9,620577
5243,"7,02765845304443E+018",1636254241,CLICK_COMMAND,4787914,14742958,4470150,3392,11,12,1,1,93666
5244,"7,02765846162716E+018",1636254243,CLICK_COMMAND,4660100,14419558,4650535,3391,0,14,1,10,207151
5245,"7,02765846162755E+018",1636254243,DYNAMIC,3102131,13049193,3783932,408,0,14,1,10,10200
5246,"7,02765846162925E+018",1636254243,CLICK_COMMAND,4046554,12179172,3422231,268,11,12,1,10,207057
5247,"7,02765847453093E+018",1636254246,DYNAMIC,4753671,14656325,3830757,42,6,17,2,51,952547
5248,"7,02765847881863E+018",1636254247,DYNAMIC,4754183,14658040,3769571,42,0,0,1,7,1019303
5249,"7,02765847882931E+018",1636254247,CLICK_COMMAND,4757467,14912181,4694281,3507,11,12,74,6355,50901
5250,"7,02765856041081E+018",1636254266,DYNAMIC,4802130,14778900,4635762,3610,11,12,1,2,42476
5251,"7,02765856042746E+018",1636254266,DYNAMIC,4803921,14783596,3769567,42,0,12,1,2,750280
5252,"7,02765856470775E+018",1636254267,DYNAMIC,4763287,14706139,4695189,270,15,17,3,22,10748
5253,"7,0276585947733E+018",1636254274,DYNAMIC,4829258,14852935,4342337,3317,8,14,2,51,1703
5254,"7,02765859477599E+018",1636254274,DYNAMIC,3978680,11978891,3409651,495,11,12,7,2565,75704
5255,"7,0276586119539E+018",1636254278,CLICK_COMMAND,4722481,14667897,4690250,268,11,12,4,726,53206
5256,"7,02765862483532E+018",1636254281,CLICK_COMMAND,3350692,10404670,4311926,3282,6,17,1,10,1769
5257,"7,02765862914097E+018",1636254282,DYNAMIC,4844495,14914307,4543544,42,11,12,1,7,1712
5258,"7,02765866349861E+018",1636254290,SUBREQUEST_PARENT,1907433,14050970,3769566,42,6,12,1,16,383969
5259,"7,02765866778506E+018",1636254291,DYNAMIC,4403641,13690818,4386889,241,8,14,1,10,207057
5260,"7,02765868496637E+018",1636254295,CLICK_COMMAND,4050303,12186516,4596175,268,8,14,1,2,3324
5261,"7,0276587150316E+018",1636254302,DYNAMIC,4793419,14823322,4528672,71,11,17,1,7,1712
5262,"7,02765871932709E+018",1636254303,CLICK_COMMAND,1497769,5088778,3397867,17,0,6,NULL,NULL,NULL
5263,"7,02765877086762E+018",1636254315,CLICK_COMMAND,4722443,14665488,4690250,268,11,12,89,1002,55897
5264,"7,02765877945454E+018",1636254317,CLICK_COMMAND,4743804,14912197,2982629,270,30,12,1,10,7608
5265,"7,02765883958755E+018",1636254331,CLICK_COMMAND,4545144,14106342,4311926,3282,11,12,16,6253,205576
5266,"7,02765885676421E+018",1636254335,CLICK_COMMAND,4682568,14477728,4587420,268,8,14,71,5977,50672
5267,"7,02765886106036E+018",1636254336,SUBREQUEST_PARENT,1907433,6517886,3702470,42,15,17,1,10,1769
5268,"7,02765890401174E+018",1636254346,SUBREQUEST_PARENT,1907433,14049735,3769566,42,0,12,7,2554,72146
5269,"7,02765890830369E+018",1636254347,DYNAMIC,4854289,14942106,4386889,241,8,14,1,15,1072303
5270,"7,02765890830946E+018",1636254347,SUBREQUEST_PARENT,1907433,6549021,3702470,42,15,17,1,3,1739
5271,"7,02765892118879E+018",1636254350,CLICK_COMMAND,4713978,14854828,4690250,268,11,12,246,831,54673
5272,"7,02765893407513E+018",1636254353,DYNAMIC,4823610,14836588,4504726,42,0,12,1,3,1739
5273,"7,02765895554761E+018",1636254358,DYNAMIC,4851130,14932517,3152714,270,11,12,7,2597,87021
5274,"7,02765896414672E+018",1636254360,DYNAMIC,4051425,12187810,4429197,1810,11,12,2,51,952531
5275,"7,0276589684331E+018",1636254361,CLICK_COMMAND,4734773,14752977,4569756,268,11,12,1,10,1769
5276,"7,02765897272872E+018",1636254362,DYNAMIC,4834160,14873729,4386889,241,11,6,1,2,42476
5277,"7,02765898561244E+018",1636254365,DYNAMIC,4854232,14942027,4395102,3220,15,25,7,5461,73176
5278,"7,02765903285709E+018",1636254376,CLICK_COMMAND,4780562,14752368,4376410,268,30,12,1,10,207109
5279,"7,02765903285872E+018",1636254377,DYNAMIC,3870395,11722971,3849938,3232,11,6,7,2582,81722
5280,"7,02765905005308E+018",1636254380,DYNAMIC,4851407,14933988,3769570,42,0,0,NULL,NULL,NULL
5281,"7,027659058628E+018",1636254382,CLICK_COMMAND,4814218,14807585,4219145,250,30,12,1,10,14843
5282,"7,02765907151802E+018",1636254385,DYNAMIC,4848349,14925168,3769556,42,11,12,1,6,11322
5283,"7,02765907151926E+018",1636254385,SUBREQUEST_PARENT,1907433,6517883,3769543,42,11,17,1,12,1025843
5284,"7,02765907580663E+018",1636254386,DYNAMIC,4827637,14849643,3557687,3145,14,17,7,2563,74333
5285,"7,02765909729804E+018",1636254391,SUBREQUEST_PARENT,1907433,14055986,3769575,42,0,14,1,7,1712
5286,"7,02765912306247E+018",1636254397,DYNAMIC,4847858,14924388,4591165,3509,0,14,1,9,623040
5287,"7,02765913594063E+018",1636254400,SUBREQUEST_PARENT,1907433,6517883,3769543,42,6,17,7,2580,80755
5288,"7,02765916600343E+018",1636254407,DYNAMIC,4828571,14851176,4699577,270,11,12,176,2019,67851
5289,"7,02765917889967E+018",1636254410,SUBREQUEST_PARENT,1907433,14049735,3769566,42,0,12,1,9,1021809
5290,"7,02765919177343E+018",1636254413,CLICK_COMMAND,4725570,14836299,4599678,268,0,0,7,2554,72229
5291,"7,02765920895146E+018",1636254417,DYNAMIC,4310844,13445196,4352110,3347,15,17,138,1702,1030567
5292,"7,02765920895219E+018",1636254417,CLICK_COMMAND,4713978,14854828,4690250,268,11,12,246,3789,55382
5293,"7,02765926479122E+018",1636254430,SUBREQUEST_PARENT,1907433,6517918,3769555,42,11,12,1,9,33525
5294,"7,02765929485199E+018",1636254437,CLICK_COMMAND,3350692,10404670,4311926,3282,8,14,103,6502,57081
5295,"7,02765931203658E+018",1636254441,DYNAMIC,4848345,14925144,3769567,42,0,12,1,11,694983
5296,"7,02765932921468E+018",1636254445,CLICK_COMMAND,4718294,14565817,4584227,3334,11,12,1,10,10200
5297,"7,02765950530336E+018",1636254486,CLICK_COMMAND,3351869,10406152,4311903,3282,0,0,105,1181,56865
5298,"7,02765950530735E+018",1636254486,CLICK_COMMAND,4718294,14565817,4584227,3334,0,14,1,7,1712
5299,"7,02765952248375E+018",1636254490,DYNAMIC,4799702,14770779,4291409,408,11,12,1,10,1769
5300,"7,02765956972819E+018",1636254501,CLICK_COMMAND,4151315,12554521,2714953,250,8,14,1,7,1712
5301,"7,02765959120808E+018",1636254506,DYNAMIC,3487637,11064819,4663760,3492,8,14,7,5463,84782
5302,"7,02765960409481E+018",1636254509,CLICK_COMMAND,4718294,14565817,4584227,3334,11,12,1,3,1739
5303,"7,02765961698142E+018",1636254512,CLICK_COMMAND,4779291,14731644,4695476,3334,11,12,1,10,10200
5304,"7,02765965562767E+018",1636254521,DYNAMIC,4843121,14911232,4295765,3298,11,12,2,51,1703
5305,"7,02765966422403E+018",1636254523,SUBREQUEST_PARENT,1907433,14055986,3769575,42,0,0,1,7,1712
5306,"7,02765969428493E+018",1636254530,CLICK_COMMAND,4718294,14565817,4584227,3334,11,12,1,10,1769
5307,"7,02765975870669E+018",1636254545,DYNAMIC,4492824,14931427,4288458,270,11,12,7,5459,82796
5308,"7,02765975870721E+018",1636254545,CLICK_COMMAND,4804601,14786600,4697645,270,6,17,7,2582,81260
5309,"7,02765975870767E+018",1636254545,DYNAMIC,4799702,14767536,4291409,408,11,12,1,7,1712
5310,"7,02765980166272E+018",1636254555,CLICK_COMMAND,4718294,14565817,4584227,3334,0,14,1,7,1712
5311,"7,02765981024879E+018",1636254557,DYNAMIC,4845593,14918607,2990497,389,11,12,201,5841,318728
5312,"7,02765984890919E+018",1636254566,DYNAMIC,4833782,14872451,4586881,42,11,12,1,16,1084386
5313,"7,02765987896715E+018",1636254573,CLICK_COMMAND,4687289,14668617,2987390,268,11,10,7,2593,86014
5314,"7,02765988326139E+018",1636254574,DYNAMIC,4818412,14819384,3425368,408,11,12,1,10,43909
5315,"7,02765991762094E+018",1636254583,DYNAMIC,4799702,14767536,4291409,408,11,12,1,2,3324
5316,"7,02765992621264E+018",1636254584,CLICK_COMMAND,4823136,14918818,3939649,268,11,12,112,1385,62622
5317,"7,02765994339081E+018",1636254588,DYNAMIC,4855054,14943903,4386889,241,6,5,2,51,1703
5318,"7,0276599433912E+018",1636254588,CLICK_COMMAND,4808204,14796273,4405735,3348,11,17,7,2563,74333
5319,"7,02765995627584E+018",1636254591,CLICK_COMMAND,4815452,14811317,4599678,268,11,12,1,2,694126
5320,"7,02765996057087E+018",1636254592,DYNAMIC,4819509,14822196,4386889,241,11,12,1,2,607606
5321,"7,02765998634172E+018",1636254598,CLICK_COMMAND,3628706,11098253,4311926,3282,11,12,1,16,3335
5322,"7,02765999922505E+018",1636254601,CLICK_COMMAND,1536643,5246144,3423941,19,0,6,NULL,NULL,NULL
5323,"7,02765999922532E+018",1636254601,CLICK_COMMAND,1536643,5246144,3423941,19,0,6,NULL,NULL,NULL
5324,"7,02765999922584E+018",1636254601,CLICK_COMMAND,1497769,5088778,3397867,17,0,6,NULL,NULL,NULL
5325,"7,02766004218711E+018",1636254612,CLICK_COMMAND,4718294,14565817,4584227,3334,11,12,1,10,207151
5326,"7,02766005076709E+018",1636254613,CLICK_COMMAND,3628706,11098253,4311926,3282,11,12,1,9,1020529
5327,"7,02766005506048E+018",1636254614,DYNAMIC,4795457,14757412,4696470,742,6,6,1,11,96016
5328,"7,02766008512407E+018",1636254621,DYNAMIC,4823401,14835964,4386889,241,15,17,3,40,40622
5329,"7,02766009800976E+018",1636254624,DYNAMIC,4725916,14558907,3922336,270,11,6,7,2582,81722
5330,"7,0276601108942E+018",1636254627,CLICK_COMMAND,4722443,14665472,4690250,268,11,12,89,1002,55923
5331,"7,02766011089912E+018",1636254627,SUBREQUEST_PARENT,1907433,6517886,3702470,42,6,17,1,7,1712
5332,"7,02766011519402E+018",1636254628,CLICK_COMMAND,3350692,10404670,4311903,3282,0,0,105,1181,56865
5333,"7,0276601237871E+018",1636254630,DYNAMIC,3020328,10249799,4382878,834,29,12,2,51,1703
5334,"7,0276601366646E+018",1636254633,DYNAMIC,4855566,14946012,4386889,241,11,6,1,2,42476
5335,"7,02766017102552E+018",1636254641,CLICK_COMMAND,4050399,12219141,3916435,268,11,12,1,10,10200
5336,"7,02766020110457E+018",1636254649,DYNAMIC,4848717,14926039,3830755,42,6,17,1,9,1783
5337,"7,02766024833663E+018",1636254659,CLICK_COMMAND,4795420,14828462,3357150,2065,6,5,2,51,1703
5338,"7,02766025692453E+018",1636254661,SUBREQUEST_PARENT,1907433,14055986,3769575,42,0,14,1,7,1712
5339,"7,02766028269329E+018",1636254667,DYNAMIC,4792767,14796246,4528601,71,8,14,1,9,1762
5340,"7,02766028269447E+018",1636254667,CLICK_COMMAND,4772181,14694390,4405735,3348,15,17,1,10,10200
5341,"7,02766028698891E+018",1636254668,CLICK_COMMAND,4718294,14565817,4584227,3334,11,12,1,3,89150
5342,"7,02766030416819E+018",1636254672,CLICK_COMMAND,4722434,14664211,4690250,268,11,12,6,1814,66036
5343,"7,02766033423493E+018",1636254679,CLICK_COMMAND,4511338,14464645,4320420,3202,8,14,1,9,694134
5344,"7,02766033424646E+018",1636254679,DYNAMIC,3472476,13603240,4504723,42,0,12,22,148,45544
5345,"7,02766035570937E+018",1636254684,CLICK_COMMAND,4772124,14694239,4587260,987,11,12,2,51,1703
5346,"7,02766038577486E+018",1636254691,CLICK_COMMAND,4722449,14665718,4690250,268,11,12,25,188,46029
5347,"7,0276603900678E+018",1636254692,DYNAMIC,4781465,14717409,4352567,408,8,14,1,9,206828
5348,"7,02766040724872E+018",1636254696,CLICK_COMMAND,4050469,12187720,3881042,268,11,12,1,7,1779
5349,"7,02766045878885E+018",1636254708,CLICK_COMMAND,4722443,14665474,4690250,268,11,12,89,1002,55897
5350,"7,02766049744349E+018",1636254717,CLICK_COMMAND,4737863,14650624,4692736,268,11,10,1,3,206542
5351,"7,02765795911729E+018",1636254126,DYNAMIC,4804138,14823344,4249579,3314,8,14,1,10,207151
5352,"7,02765802354003E+018",1636254141,CLICK_COMMAND,4062549,12216588,4560314,268,11,12,1,7,1712
5353,"7,02765802354128E+018",1636254141,DYNAMIC,4824013,14837530,4403245,111,8,5,1,3,89149
5354,"7,02765802355249E+018",1636254141,DYNAMIC,4520815,14056227,4662599,42,11,12,1,10,207151
5355,"7,02765806649934E+018",1636254151,DYNAMIC,4847502,14923241,3769545,42,11,17,1,2,3324
5356,"7,02765807938136E+018",1636254154,SUBREQUEST_PARENT,1907433,14055974,3769572,42,11,12,1,3,482412
5357,"7,02765808366958E+018",1636254155,DYNAMIC,4800252,14784779,4528660,71,11,12,1,1,1765
5358,"7,02765810086229E+018",1636254159,SUBREQUEST_PARENT,1907433,6517883,3769543,42,11,17,1,2,94330
5359,"7,0276581094399E+018",1636254161,CLICK_COMMAND,4722507,14666391,4690250,268,11,12,96,6771,56069
5360,"7,02765812232494E+018",1636254164,CLICK_COMMAND,4709719,14851869,4690250,268,8,14,1,10,1769
5361,"7,02765816957017E+018",1636254175,CLICK_COMMAND,3628706,11098253,4311926,3282,11,12,1,3,1739
5362,"7,02765816957049E+018",1636254175,CLICK_COMMAND,4722443,14665488,4690250,268,15,12,89,1002,55908
5363,"7,02765817816135E+018",1636254177,DYNAMIC,4828745,14873348,4700097,270,11,12,1,6,11322
5364,"7,0276581910492E+018",1636254180,CLICK_COMMAND,4779292,14731630,4630638,3334,0,14,1,10,10200
5365,"7,02765820822323E+018",1636254184,DYNAMIC,4657854,14624704,4679241,742,11,10,7,5459,82796
5366,"7,02765822111076E+018",1636254187,DYNAMIC,2369025,11918416,4079472,3108,15,17,1,2,35187
5367,"7,02765823399467E+018",1636254190,DYNAMIC,4794650,14755849,3425368,408,11,12,1,10,1769
5368,"7,02765824258389E+018",1636254192,CLICK_COMMAND,4809004,14809510,4698464,270,11,12,5,5711,58835
5369,"7,02765824687873E+018",1636254193,CLICK_COMMAND,4718272,14565536,4647948,3334,11,12,1,13,96310
5370,"7,02765825548236E+018",1636254195,CLICK_COMMAND,4823150,14870647,4280926,242,11,12,1,2,3324
